state,district,month,total_enrol,total_demo_updates,total_bio_updates,total_updates,service_ratio
Maharashtra,Thane,2025-04,312.0,10042.0,9653.0,19695.0,62.92332268370607
Maharashtra,Thane,2025-05,556.0,5475.0,9268.0,14743.0,26.468581687612208
Maharashtra,Thane,2025-06,432.0,7862.0,6830.0,14692.0,33.930715935334874
Maharashtra,Thane,2025-07,386.0,4998.0,6627.0,11625.0,30.03875968992248
Maharashtra,Thane,2025-08,617.0,8998.0,12817.0,21815.0,35.299352750809064
Maharashtra,Thane,2025-09,846.0,5404.0,9180.0,14584.0,17.21841794569067
Maharashtra,Thane,2025-10,994.0,9032.0,8820.0,17852.0,17.941708542713567
Maharashtra,Thane,2025-11,706.0,9074.0,12244.0,21318.0,30.15275813295615
Maharashtra,Thane,2025-12,732.0,11446.0,13647.0,25093.0,34.23328785811733
Maharashtra,Thane,NaT,17983.0,112562.0,142521.0,255083.0,14.183885676156583
Maharashtra,Wardha,2025-01,15.0,5658.0,64577.0,70235.0,4389.6875
Maharashtra,Wardha,2025-02,69.0,617.0,2299.0,2916.0,41.65714285714286
Maharashtra,Wardha,2025-03,47.0,895.0,1576.0,2471.0,51.47916666666666
Maharashtra,Wardha,2025-04,28.0,800.0,2091.0,2891.0,99.6896551724138
Maharashtra,Wardha,2025-05,25.0,253.0,2530.0,2783.0,107.03846153846152
Maharashtra,Wardha,2025-06,33.0,863.0,1517.0,2380.0,70.0
Maharashtra,Wardha,2025-07,15.0,457.0,1422.0,1879.0,117.4375
Maharashtra,Wardha,2025-08,62.0,754.0,3513.0,4267.0,67.73015873015873
Maharashtra,Wardha,2025-09,92.0,392.0,2093.0,2485.0,26.72043010752688
Maharashtra,Wardha,2025-10,77.0,960.0,2149.0,3109.0,39.85897435897436
Maharashtra,Wardha,2025-11,42.0,812.0,2963.0,3775.0,87.79069767441861
Maharashtra,Wardha,2025-12,56.0,1396.0,3325.0,4721.0,82.82456140350877
Maharashtra,Wardha,NaT,1327.0,9909.0,32977.0,42886.0,32.29367469879518
Maharashtra,Washim,2025-01,701.0,6136.0,72891.0,79027.0,112.57407407407408
Maharashtra,Washim,2025-02,113.0,534.0,3088.0,3622.0,31.771929824561404
Maharashtra,Washim,2025-03,65.0,1697.0,2753.0,4450.0,67.42424242424242
Maharashtra,Washim,2025-04,41.0,1449.0,2262.0,3711.0,88.35714285714286
Maharashtra,Washim,2025-05,31.0,451.0,1991.0,2442.0,76.3125
Maharashtra,Washim,2025-06,33.0,1532.0,1711.0,3243.0,95.38235294117646
Maharashtra,Washim,2025-07,23.0,1171.0,1434.0,2605.0,108.54166666666669
Maharashtra,Washim,2025-08,87.0,2349.0,3058.0,5407.0,61.44318181818182
Maharashtra,Washim,2025-09,101.0,473.0,2801.0,3274.0,32.09803921568628
Maharashtra,Washim,2025-10,94.0,2697.0,2683.0,5380.0,56.63157894736842
Maharashtra,Washim,2025-11,47.0,1535.0,3610.0,5145.0,107.1875
Maharashtra,Washim,2025-12,39.0,2331.0,3430.0,5761.0,144.025
Maharashtra,Washim,NaT,1938.0,20473.0,34111.0,54584.0,28.15059308922125
Maharashtra,Washim *,2025-01,0.0,9.0,27.0,36.0,36.0
Maharashtra,Washim *,2025-02,1.0,12.0,47.0,59.0,29.5
Maharashtra,Washim *,2025-03,1.0,33.0,20.0,53.0,26.5
Maharashtra,Washim *,2025-04,1.0,36.0,27.0,63.0,31.5
Maharashtra,Washim *,2025-05,0.0,7.0,31.0,38.0,38.0
Maharashtra,Washim *,2025-06,0.0,19.0,19.0,38.0,38.0
Maharashtra,Washim *,2025-07,0.0,33.0,19.0,52.0,52.0
Maharashtra,Washim *,2025-08,3.0,38.0,34.0,72.0,18.0
Maharashtra,Washim *,2025-09,0.0,9.0,40.0,49.0,49.0
Maharashtra,Washim *,2025-10,0.0,34.0,38.0,72.0,72.0
Maharashtra,Washim *,2025-11,0.0,34.0,41.0,75.0,75.0
Maharashtra,Washim *,2025-12,1.0,53.0,34.0,87.0,43.5
Maharashtra,Washim *,NaT,23.0,414.0,427.0,841.0,35.041666666666664
Maharashtra,Yavatmal,2025-01,1729.0,19799.0,172523.0,192322.0,111.16878612716764
Maharashtra,Yavatmal,2025-02,250.0,2693.0,5216.0,7909.0,31.50996015936255
Maharashtra,Yavatmal,2025-03,157.0,6377.0,4677.0,11054.0,69.9620253164557
Maharashtra,Yavatmal,2025-04,111.0,7219.0,6868.0,14087.0,125.77678571428572
Maharashtra,Yavatmal,2025-05,60.0,1611.0,5853.0,7464.0,122.36065573770492
Maharashtra,Yavatmal,2025-06,87.0,5037.0,2758.0,7795.0,88.57954545454545
Maharashtra,Yavatmal,2025-07,58.0,4674.0,3502.0,8176.0,138.57627118644066
Maharashtra,Yavatmal,2025-08,219.0,6884.0,8605.0,15489.0,70.40454545454546
Maharashtra,Yavatmal,2025-09,218.0,2126.0,5613.0,7739.0,35.337899543378995
Maharashtra,Yavatmal,2025-10,209.0,8229.0,5929.0,14158.0,67.41904761904762
Maharashtra,Yavatmal,2025-11,185.0,6466.0,8071.0,14537.0,78.15591397849462
Maharashtra,Yavatmal,2025-12,155.0,10132.0,8623.0,18755.0,120.22435897435898
Maharashtra,Yavatmal,NaT,4032.0,71382.0,81982.0,153364.0,38.02727498140342
Manipur,Bishnupur,2025-01,205.0,4743.0,15169.0,19912.0,96.66019417475728
Manipur,Bishnupur,2025-02,67.0,1542.0,715.0,2257.0,33.19117647058823
Manipur,Bishnupur,2025-03,23.0,862.0,535.0,1397.0,58.208333333333336
Manipur,Bishnupur,2025-04,18.0,1268.0,549.0,1817.0,95.63157894736842
Manipur,Bishnupur,2025-05,31.0,236.0,527.0,763.0,23.84375
Manipur,Bishnupur,2025-06,20.0,834.0,325.0,1159.0,55.19047619047619
Manipur,Bishnupur,2025-07,10.0,1672.0,502.0,2174.0,197.63636363636363
Manipur,Bishnupur,2025-08,30.0,1652.0,595.0,2247.0,72.48387096774194
Manipur,Bishnupur,2025-09,16.0,787.0,532.0,1319.0,77.58823529411765
Manipur,Bishnupur,2025-10,34.0,1289.0,225.0,1514.0,43.25714285714286
Manipur,Bishnupur,2025-11,36.0,1105.0,848.0,1953.0,52.78378378378378
Manipur,Bishnupur,2025-12,18.0,780.0,918.0,1698.0,89.36842105263158
Manipur,Bishnupur,NaT,599.0,16335.0,8422.0,24757.0,41.26166666666666
Manipur,Chandel,2025-01,33.0,1247.0,4841.0,6088.0,179.05882352941177
Manipur,Chandel,2025-02,58.0,192.0,157.0,349.0,5.915254237288136
Manipur,Chandel,2025-03,24.0,384.0,164.0,548.0,21.92
Manipur,Chandel,2025-04,20.0,380.0,226.0,606.0,28.857142857142858
Manipur,Chandel,2025-05,21.0,190.0,146.0,336.0,15.272727272727272
Manipur,Chandel,2025-06,18.0,270.0,70.0,340.0,17.894736842105264
Manipur,Chandel,2025-07,13.0,235.0,113.0,348.0,24.857142857142858
Manipur,Chandel,2025-08,12.0,276.0,207.0,483.0,37.15384615384615
Manipur,Chandel,2025-09,18.0,90.0,163.0,253.0,13.31578947368421
Manipur,Chandel,2025-10,23.0,354.0,126.0,480.0,20.0
Manipur,Chandel,2025-11,10.0,230.0,168.0,398.0,36.18181818181818
Manipur,Chandel,2025-12,10.0,103.0,168.0,271.0,24.63636363636364
Manipur,Chandel,NaT,473.0,2737.0,1878.0,4615.0,9.736286919831224
Manipur,Churachandpur,2025-01,2900.0,3180.0,10251.0,13431.0,4.629782833505688
Manipur,Churachandpur,2025-02,91.0,288.0,404.0,692.0,7.521739130434782
Manipur,Churachandpur,2025-03,25.0,658.0,339.0,997.0,38.34615384615385
Manipur,Churachandpur,2025-04,29.0,678.0,377.0,1055.0,35.166666666666664
Manipur,Churachandpur,2025-05,73.0,509.0,451.0,960.0,12.972972972972974
Manipur,Churachandpur,2025-06,54.0,492.0,280.0,772.0,14.036363636363635
Manipur,Churachandpur,2025-07,19.0,362.0,311.0,673.0,33.65
Manipur,Churachandpur,2025-08,32.0,521.0,394.0,915.0,27.727272727272727
Manipur,Churachandpur,2025-09,33.0,312.0,228.0,540.0,15.882352941176473
Manipur,Churachandpur,2025-10,74.0,614.0,323.0,937.0,12.493333333333334
Manipur,Churachandpur,2025-11,34.0,456.0,302.0,758.0,21.65714285714286
Manipur,Churachandpur,2025-12,29.0,591.0,303.0,894.0,29.8
Manipur,Churachandpur,NaT,1201.0,5276.0,4567.0,9843.0,8.188851913477537
Manipur,Imphal East,2025-01,22.0,4320.0,32520.0,36840.0,1601.7391304347825
Manipur,Imphal East,2025-02,60.0,2028.0,1636.0,3664.0,60.0655737704918
Manipur,Imphal East,2025-03,16.0,1658.0,1297.0,2955.0,173.8235294117647
Manipur,Imphal East,2025-04,21.0,1958.0,1254.0,3212.0,146.0
Manipur,Imphal East,2025-05,41.0,1591.0,992.0,2583.0,61.5
Manipur,Imphal East,2025-06,26.0,1664.0,500.0,2164.0,80.14814814814815
Manipur,Imphal East,2025-07,17.0,763.0,947.0,1710.0,95.0
Manipur,Imphal East,2025-08,41.0,2571.0,1026.0,3597.0,85.64285714285714
Manipur,Imphal East,2025-09,27.0,884.0,822.0,1706.0,60.92857142857143
Manipur,Imphal East,2025-10,43.0,1983.0,893.0,2876.0,65.36363636363636
Manipur,Imphal East,2025-11,26.0,1630.0,1008.0,2638.0,97.70370370370372
Manipur,Imphal East,2025-12,24.0,2226.0,1037.0,3263.0,130.52
Manipur,Imphal East,NaT,739.0,21073.0,13283.0,34356.0,46.42702702702703
Manipur,Imphal West,2025-01,128.0,5462.0,29890.0,35352.0,274.04651162790697
Manipur,Imphal West,2025-02,59.0,1747.0,1596.0,3343.0,55.71666666666667
Manipur,Imphal West,2025-03,28.0,1901.0,883.0,2784.0,96.0
Manipur,Imphal West,2025-04,12.0,1469.0,1368.0,2837.0,218.23076923076923
Manipur,Imphal West,2025-05,49.0,1813.0,1208.0,3021.0,60.42
Manipur,Imphal West,2025-06,25.0,2276.0,979.0,3255.0,125.1923076923077
Manipur,Imphal West,2025-07,6.0,1242.0,1594.0,2836.0,405.1428571428572
Manipur,Imphal West,2025-08,36.0,2502.0,1712.0,4214.0,113.89189189189187
Manipur,Imphal West,2025-09,42.0,1232.0,1276.0,2508.0,58.325581395348834
Manipur,Imphal West,2025-10,37.0,3288.0,1570.0,4858.0,127.84210526315788
Manipur,Imphal West,2025-11,29.0,1966.0,1863.0,3829.0,127.63333333333334
Manipur,Imphal West,2025-12,21.0,2491.0,2160.0,4651.0,211.4090909090909
Manipur,Imphal West,NaT,745.0,18026.0,13805.0,31831.0,42.66890080428954
Manipur,Jiribam,2025-01,1.0,293.0,1470.0,1763.0,881.5
Manipur,Jiribam,2025-02,4.0,28.0,41.0,69.0,13.8
Manipur,Jiribam,2025-03,0.0,71.0,12.0,83.0,83.0
Manipur,Jiribam,2025-04,1.0,26.0,32.0,58.0,29.0
Manipur,Jiribam,2025-05,8.0,68.0,16.0,84.0,9.333333333333334
Manipur,Jiribam,2025-06,4.0,50.0,20.0,70.0,14.0
Manipur,Jiribam,2025-07,2.0,41.0,7.0,48.0,16.0
Manipur,Jiribam,2025-08,7.0,29.0,19.0,48.0,6.0
Manipur,Jiribam,2025-09,1.0,17.0,19.0,36.0,18.0
Manipur,Jiribam,2025-10,8.0,33.0,14.0,47.0,5.222222222222222
Manipur,Jiribam,2025-11,1.0,42.0,20.0,62.0,31.0
Manipur,Jiribam,2025-12,1.0,37.0,10.0,47.0,23.5
Manipur,Jiribam,NaT,107.0,744.0,264.0,1008.0,9.333333333333334
Manipur,Kakching,2025-01,3.0,164.0,1248.0,1412.0,353.0
Manipur,Kakching,2025-02,8.0,113.0,36.0,149.0,16.555555555555557
Manipur,Kakching,2025-03,3.0,126.0,25.0,151.0,37.75
Manipur,Kakching,2025-04,0.0,28.0,22.0,50.0,50.0
Manipur,Kakching,2025-05,6.0,128.0,25.0,153.0,21.857142857142858
Manipur,Kakching,2025-06,1.0,109.0,19.0,128.0,64.0
Manipur,Kakching,2025-07,1.0,145.0,23.0,168.0,84.0
Manipur,Kakching,2025-08,2.0,123.0,31.0,154.0,51.333333333333336
Manipur,Kakching,2025-09,4.0,30.0,65.0,95.0,19.0
Manipur,Kakching,2025-10,3.0,111.0,71.0,182.0,45.5
Manipur,Kakching,2025-11,4.0,119.0,43.0,162.0,32.4
Manipur,Kakching,2025-12,1.0,60.0,26.0,86.0,43.0
Manipur,Kakching,NaT,73.0,1292.0,359.0,1651.0,22.31081081081081
Manipur,Kangpokpi,NaT,0.0,3.0,0.0,3.0,3.0
Manipur,Pherzawl,2025-02,0.0,3.0,0.0,3.0,3.0
Manipur,Pherzawl,2025-03,0.0,13.0,0.0,13.0,13.0
Manipur,Pherzawl,2025-04,0.0,1.0,0.0,1.0,1.0
Manipur,Pherzawl,2025-05,0.0,3.0,0.0,3.0,3.0
Manipur,Pherzawl,2025-06,0.0,5.0,0.0,5.0,5.0
Manipur,Pherzawl,2025-07,0.0,2.0,0.0,2.0,2.0
Manipur,Pherzawl,2025-08,0.0,5.0,0.0,5.0,5.0
Manipur,Pherzawl,2025-09,0.0,1.0,0.0,1.0,1.0
Manipur,Pherzawl,2025-10,1.0,1.0,0.0,1.0,0.5
Manipur,Pherzawl,2025-11,0.0,1.0,0.0,1.0,1.0
Manipur,Pherzawl,2025-12,0.0,2.0,0.0,2.0,2.0
Manipur,Pherzawl,NaT,9.0,107.0,2.0,109.0,10.9
Manipur,Senapati,2025-01,32.0,3208.0,12807.0,16015.0,485.3030303030303
Manipur,Senapati,2025-02,93.0,1028.0,471.0,1499.0,15.9468085106383
Manipur,Senapati,2025-03,29.0,1023.0,334.0,1357.0,45.23333333333333
Manipur,Senapati,2025-04,17.0,706.0,476.0,1182.0,65.66666666666667
Manipur,Senapati,2025-05,39.0,535.0,354.0,889.0,22.225
Manipur,Senapati,2025-06,61.0,716.0,317.0,1033.0,16.661290322580644
Manipur,Senapati,2025-07,10.0,260.0,310.0,570.0,51.81818181818182
Manipur,Senapati,2025-08,32.0,785.0,552.0,1337.0,40.51515151515152
Manipur,Senapati,2025-09,33.0,390.0,330.0,720.0,21.176470588235293
Manipur,Senapati,2025-10,45.0,853.0,367.0,1220.0,26.52173913043478
Manipur,Senapati,2025-11,48.0,591.0,431.0,1022.0,20.857142857142858
Manipur,Senapati,2025-12,21.0,758.0,434.0,1192.0,54.18181818181818
Manipur,Senapati,NaT,1003.0,8234.0,4924.0,13158.0,13.105577689243027
Manipur,Tamenglong,2025-01,22.0,1486.0,4109.0,5595.0,243.2608695652174
Manipur,Tamenglong,2025-02,33.0,172.0,100.0,272.0,8.0
Manipur,Tamenglong,2025-03,21.0,361.0,118.0,479.0,21.772727272727277
Manipur,Tamenglong,2025-04,21.0,325.0,246.0,571.0,25.954545454545453
Manipur,Tamenglong,2025-05,32.0,181.0,142.0,323.0,9.787878787878787
Manipur,Tamenglong,2025-06,18.0,239.0,105.0,344.0,18.105263157894736
Manipur,Tamenglong,2025-07,12.0,205.0,162.0,367.0,28.23076923076923
Manipur,Tamenglong,2025-08,42.0,516.0,231.0,747.0,17.372093023255815
Manipur,Tamenglong,2025-09,18.0,118.0,149.0,267.0,14.052631578947368
Manipur,Tamenglong,2025-10,22.0,544.0,142.0,686.0,29.82608695652174
Manipur,Tamenglong,2025-11,43.0,456.0,213.0,669.0,15.204545454545457
Manipur,Tamenglong,2025-12,38.0,328.0,254.0,582.0,14.923076923076923
Manipur,Tamenglong,NaT,623.0,3179.0,1691.0,4870.0,7.80448717948718
Manipur,Thoubal,2025-01,21.0,5700.0,29989.0,35689.0,1622.2272727272727
Manipur,Thoubal,2025-02,68.0,1319.0,1269.0,2588.0,37.5072463768116
Manipur,Thoubal,2025-03,20.0,1757.0,724.0,2481.0,118.14285714285714
Manipur,Thoubal,2025-04,20.0,1530.0,1047.0,2577.0,122.71428571428572
Manipur,Thoubal,2025-05,36.0,1186.0,1006.0,2192.0,59.24324324324324
Manipur,Thoubal,2025-06,29.0,1931.0,610.0,2541.0,84.7
Manipur,Thoubal,2025-07,35.0,1561.0,1195.0,2756.0,76.55555555555556
Manipur,Thoubal,2025-08,19.0,3315.0,1337.0,4652.0,232.6
Manipur,Thoubal,2025-09,32.0,1273.0,970.0,2243.0,67.96969696969697
Manipur,Thoubal,2025-10,39.0,2329.0,1275.0,3604.0,90.1
Manipur,Thoubal,2025-11,19.0,2437.0,1225.0,3662.0,183.1
Manipur,Thoubal,2025-12,28.0,1865.0,1386.0,3251.0,112.10344827586206
Manipur,Thoubal,NaT,653.0,20443.0,12763.0,33206.0,50.7737003058104
Manipur,Ukhrul,2025-01,8.0,2068.0,8180.0,10248.0,1138.6666666666667
Manipur,Ukhrul,2025-02,37.0,456.0,230.0,686.0,18.05263157894737
Manipur,Ukhrul,2025-03,23.0,613.0,193.0,806.0,33.583333333333336
Manipur,Ukhrul,2025-04,12.0,420.0,287.0,707.0,54.38461538461539
Manipur,Ukhrul,2025-05,27.0,471.0,221.0,692.0,24.714285714285715
Manipur,Ukhrul,2025-06,26.0,458.0,100.0,558.0,20.666666666666668
Manipur,Ukhrul,2025-07,11.0,127.0,197.0,324.0,27.0
Manipur,Ukhrul,2025-08,27.0,549.0,328.0,877.0,31.321428571428573
Manipur,Ukhrul,2025-09,21.0,291.0,198.0,489.0,22.227272727272727
Manipur,Ukhrul,2025-10,50.0,698.0,225.0,923.0,18.098039215686278
Manipur,Ukhrul,2025-11,15.0,619.0,270.0,889.0,55.5625
Manipur,Ukhrul,2025-12,22.0,704.0,342.0,1046.0,45.47826086956522
Manipur,Ukhrul,NaT,475.0,4397.0,2687.0,7084.0,14.882352941176473
Meghalaya,East Garo Hills,2025-01,4802.0,1698.0,2038.0,3736.0,0.7778471788465542
Meghalaya,East Garo Hills,2025-02,63.0,109.0,34.0,143.0,2.234375
Meghalaya,East Garo Hills,2025-03,69.0,93.0,24.0,117.0,1.6714285714285717
Meghalaya,East Garo Hills,2025-04,51.0,96.0,41.0,137.0,2.6346153846153846
Meghalaya,East Garo Hills,2025-05,75.0,67.0,30.0,97.0,1.2763157894736843
Meghalaya,East Garo Hills,2025-06,7.0,19.0,11.0,30.0,3.75
Meghalaya,East Garo Hills,2025-07,1.0,15.0,9.0,24.0,12.0
Meghalaya,East Garo Hills,2025-08,46.0,155.0,30.0,185.0,3.9361702127659575
Meghalaya,East Garo Hills,2025-09,38.0,113.0,28.0,141.0,3.615384615384616
Meghalaya,East Garo Hills,2025-10,35.0,154.0,27.0,181.0,5.027777777777778
Meghalaya,East Garo Hills,2025-11,45.0,203.0,36.0,239.0,5.195652173913044
Meghalaya,East Garo Hills,2025-12,56.0,109.0,30.0,139.0,2.43859649122807
Meghalaya,East Garo Hills,NaT,753.0,1405.0,359.0,1764.0,2.339522546419098
Meghalaya,East Jaintia Hills,2025-01,4254.0,1414.0,1378.0,2792.0,0.6561692126909519
Meghalaya,East Jaintia Hills,2025-02,32.0,104.0,33.0,137.0,4.151515151515151
Meghalaya,East Jaintia Hills,2025-03,53.0,140.0,40.0,180.0,3.333333333333333
Meghalaya,East Jaintia Hills,2025-04,28.0,109.0,73.0,182.0,6.275862068965517
Meghalaya,East Jaintia Hills,2025-05,44.0,63.0,65.0,128.0,2.844444444444445
Meghalaya,East Jaintia Hills,2025-06,22.0,16.0,48.0,64.0,2.782608695652174
Meghalaya,East Jaintia Hills,2025-07,7.0,5.0,25.0,30.0,3.75
Meghalaya,East Jaintia Hills,2025-08,26.0,99.0,33.0,132.0,4.888888888888889
Meghalaya,East Jaintia Hills,2025-09,11.0,50.0,48.0,98.0,8.166666666666666
Meghalaya,East Jaintia Hills,2025-10,78.0,89.0,69.0,158.0,2.0
Meghalaya,East Jaintia Hills,2025-11,30.0,53.0,49.0,102.0,3.290322580645161
Meghalaya,East Jaintia Hills,2025-12,24.0,82.0,70.0,152.0,6.08
Meghalaya,East Jaintia Hills,NaT,500.0,722.0,817.0,1539.0,3.07185628742515
Meghalaya,East Khasi Hills,2025-01,22688.0,4801.0,13658.0,18459.0,0.8135660452201507
Meghalaya,East Khasi Hills,2025-02,272.0,307.0,250.0,557.0,2.04029304029304
Meghalaya,East Khasi Hills,2025-03,279.0,431.0,293.0,724.0,2.585714285714286
Meghalaya,East Khasi Hills,2025-04,88.0,430.0,491.0,921.0,10.348314606741573
Meghalaya,East Khasi Hills,2025-05,290.0,390.0,588.0,978.0,3.3608247422680413
Meghalaya,East Khasi Hills,2025-06,68.0,133.0,177.0,310.0,4.492753623188406
Meghalaya,East Khasi Hills,2025-07,33.0,66.0,89.0,155.0,4.5588235294117645
Meghalaya,East Khasi Hills,2025-08,165.0,322.0,253.0,575.0,3.463855421686747
Meghalaya,East Khasi Hills,2025-09,162.0,360.0,295.0,655.0,4.0184049079754605
Meghalaya,East Khasi Hills,2025-10,238.0,528.0,307.0,835.0,3.493723849372385
Meghalaya,East Khasi Hills,2025-11,238.0,405.0,327.0,732.0,3.062761506276151
Meghalaya,East Khasi Hills,2025-12,323.0,416.0,499.0,915.0,2.824074074074074
Meghalaya,East Khasi Hills,NaT,3812.0,4128.0,3497.0,7625.0,1.999737739312877
Meghalaya,Eastern West Khasi Hills,2025-01,10.0,5.0,1.0,6.0,0.5454545454545454
Meghalaya,Eastern West Khasi Hills,2025-02,7.0,7.0,0.0,7.0,0.875
Meghalaya,Eastern West Khasi Hills,2025-03,6.0,13.0,0.0,13.0,1.8571428571428568
Meghalaya,Eastern West Khasi Hills,2025-04,7.0,5.0,0.0,5.0,0.625
Meghalaya,Eastern West Khasi Hills,2025-05,5.0,5.0,1.0,6.0,1.0
Meghalaya,Eastern West Khasi Hills,2025-06,11.0,11.0,0.0,11.0,0.9166666666666666
Meghalaya,Eastern West Khasi Hills,2025-07,7.0,8.0,0.0,8.0,1.0
Meghalaya,Eastern West Khasi Hills,2025-08,1.0,17.0,2.0,19.0,9.5
Meghalaya,Eastern West Khasi Hills,2025-09,3.0,7.0,0.0,7.0,1.75
Meghalaya,Eastern West Khasi Hills,2025-10,5.0,37.0,0.0,37.0,6.166666666666667
Meghalaya,Eastern West Khasi Hills,2025-11,5.0,7.0,0.0,7.0,1.1666666666666667
Meghalaya,Eastern West Khasi Hills,2025-12,10.0,8.0,0.0,8.0,0.7272727272727273
Meghalaya,Eastern West Khasi Hills,NaT,741.0,83.0,4.0,87.0,0.1172506738544474
Meghalaya,Jaintia Hills,2025-03,0.0,0.0,1.0,1.0,1.0
Meghalaya,Jaintia Hills,2025-04,0.0,1.0,1.0,2.0,2.0
Meghalaya,Jaintia Hills,2025-05,0.0,3.0,1.0,4.0,4.0
Meghalaya,Jaintia Hills,2025-08,0.0,1.0,0.0,1.0,1.0
Meghalaya,Jaintia Hills,2025-09,0.0,1.0,0.0,1.0,1.0
Meghalaya,Jaintia Hills,2025-10,0.0,2.0,1.0,3.0,3.0
Meghalaya,Jaintia Hills,2025-11,0.0,1.0,0.0,1.0,1.0
Meghalaya,Jaintia Hills,NaT,4.0,12.0,4.0,16.0,3.2
Meghalaya,Kamrup,2025-01,143.0,0.0,0.0,0.0,0.0
Meghalaya,North Garo Hills,2025-01,2100.0,1242.0,764.0,2006.0,0.9547834364588292
Meghalaya,North Garo Hills,2025-02,24.0,75.0,14.0,89.0,3.56
Meghalaya,North Garo Hills,2025-03,31.0,95.0,16.0,111.0,3.46875
Meghalaya,North Garo Hills,2025-04,38.0,71.0,20.0,91.0,2.333333333333333
Meghalaya,North Garo Hills,2025-05,26.0,77.0,25.0,102.0,3.7777777777777777
Meghalaya,North Garo Hills,2025-06,5.0,32.0,9.0,41.0,6.833333333333333
Meghalaya,North Garo Hills,2025-07,0.0,20.0,8.0,28.0,28.0
Meghalaya,North Garo Hills,2025-08,20.0,84.0,22.0,106.0,5.047619047619048
Meghalaya,North Garo Hills,2025-09,18.0,70.0,19.0,89.0,4.684210526315789
Meghalaya,North Garo Hills,2025-10,17.0,118.0,19.0,137.0,7.611111111111111
Meghalaya,North Garo Hills,2025-11,35.0,74.0,19.0,93.0,2.583333333333333
Meghalaya,North Garo Hills,2025-12,19.0,87.0,20.0,107.0,5.35
Meghalaya,North Garo Hills,NaT,720.0,1006.0,268.0,1274.0,1.766990291262136
Meghalaya,Ri Bhoi,2025-01,7261.0,2787.0,2255.0,5042.0,0.6942990911594602
Meghalaya,Ri Bhoi,2025-02,71.0,103.0,59.0,162.0,2.25
Meghalaya,Ri Bhoi,2025-03,55.0,205.0,81.0,286.0,5.107142857142857
Meghalaya,Ri Bhoi,2025-04,49.0,208.0,61.0,269.0,5.38
Meghalaya,Ri Bhoi,2025-05,176.0,145.0,138.0,283.0,1.5988700564971752
Meghalaya,Ri Bhoi,2025-06,31.0,96.0,48.0,144.0,4.5
Meghalaya,Ri Bhoi,2025-07,10.0,19.0,27.0,46.0,4.181818181818182
Meghalaya,Ri Bhoi,2025-08,58.0,152.0,66.0,218.0,3.694915254237288
Meghalaya,Ri Bhoi,2025-09,56.0,193.0,69.0,262.0,4.596491228070176
Meghalaya,Ri Bhoi,2025-10,133.0,184.0,98.0,282.0,2.1044776119402986
Meghalaya,Ri Bhoi,2025-11,66.0,176.0,117.0,293.0,4.373134328358209
Meghalaya,Ri Bhoi,2025-12,85.0,188.0,105.0,293.0,3.4069767441860463
Meghalaya,Ri Bhoi,NaT,1214.0,1810.0,1329.0,3139.0,2.583539094650206
Meghalaya,South Garo Hills,2025-01,3211.0,1415.0,835.0,2250.0,0.7004981320049813
Meghalaya,South Garo Hills,2025-02,69.0,67.0,27.0,94.0,1.3428571428571427
Meghalaya,South Garo Hills,2025-03,41.0,87.0,27.0,114.0,2.7142857142857144
Meghalaya,South Garo Hills,2025-04,36.0,82.0,21.0,103.0,2.783783783783784
Meghalaya,South Garo Hills,2025-05,29.0,49.0,30.0,79.0,2.6333333333333333
Meghalaya,South Garo Hills,2025-06,12.0,35.0,12.0,47.0,3.615384615384616
Meghalaya,South Garo Hills,2025-07,0.0,15.0,11.0,26.0,26.0
Meghalaya,South Garo Hills,2025-08,34.0,70.0,20.0,90.0,2.571428571428572
Meghalaya,South Garo Hills,2025-09,46.0,64.0,16.0,80.0,1.702127659574468
Meghalaya,South Garo Hills,2025-10,37.0,83.0,18.0,101.0,2.6578947368421053
Meghalaya,South Garo Hills,2025-11,37.0,74.0,3.0,77.0,2.026315789473684
Meghalaya,South Garo Hills,2025-12,57.0,78.0,37.0,115.0,1.9827586206896552
Meghalaya,South Garo Hills,NaT,817.0,599.0,219.0,818.0,1.0
Meghalaya,South West Garo Hills,2025-01,4078.0,2373.0,2964.0,5337.0,1.3084089237558223
Meghalaya,South West Garo Hills,2025-02,46.0,121.0,48.0,169.0,3.595744680851064
Meghalaya,South West Garo Hills,2025-03,34.0,170.0,84.0,254.0,7.257142857142857
Meghalaya,South West Garo Hills,2025-04,26.0,132.0,65.0,197.0,7.296296296296297
Meghalaya,South West Garo Hills,2025-05,47.0,127.0,78.0,205.0,4.270833333333333
Meghalaya,South West Garo Hills,2025-06,5.0,48.0,15.0,63.0,10.5
Meghalaya,South West Garo Hills,2025-07,0.0,10.0,11.0,21.0,21.0
Meghalaya,South West Garo Hills,2025-08,55.0,148.0,55.0,203.0,3.625
Meghalaya,South West Garo Hills,2025-09,31.0,96.0,44.0,140.0,4.375
Meghalaya,South West Garo Hills,2025-10,42.0,175.0,119.0,294.0,6.837209302325581
Meghalaya,South West Garo Hills,2025-11,56.0,139.0,88.0,227.0,3.982456140350877
Meghalaya,South West Garo Hills,2025-12,38.0,156.0,83.0,239.0,6.128205128205129
Meghalaya,South West Garo Hills,NaT,476.0,1404.0,1154.0,2558.0,5.362683438155137
Meghalaya,South West Khasi Hills,2025-01,2696.0,1661.0,2068.0,3729.0,1.382647385984427
